budget,id,popularity,year,revenue,runtime,title,vote_average,vote_count
78000000,9480,11.415558,2003,179179718,103,Daredevil,5,1551
27000000,1406,7.334686,1991,179033791,112,City Slickers,6.2,232
45000000,4257,13.096692,2006,178262620,83,Scary Movie 4,5.3,779
116000000,9619,7.240753,1997,178127760,108,Dante's Peak,5.8,445
80000000,13027,14.324875,2008,178066569,118,Eagle Eye,6.3,1038
45000000,9869,11.075674,1992,178051587,117,Patriot Games,6.4,440
14000000,142,11.787044,2005,178043761,134,Brokeback Mountain,7.5,1531
80000000,9574,7.016942,1997,177977226,93,Flubber,5.3,707
69000000,339846,35.637691,2017,177856751,116,Baywatch,6.1,1829
70000000,10398,10.876463,1999,177841558,105,Double Jeopardy,6.2,282
66000000,57212,8.166363,2011,177584879,146,War Horse,7,1016
3000000,41436,7.388933,2010,177512032,91,Paranormal Activity 2,5.7,734
31000000,79,9.861765,2002,177394432,99,Hero,7.3,647
50000000,9919,5.188107,2003,177371441,116,How to Lose a Guy in 10 Days,6.3,873
40000000,10184,8.376094,2009,177259441,129,He's Just Not That Into You,6.2,988
20000000,65057,11.794753,2011,177243185,115,The Descendants,6.7,956
110000000,34544,16.747793,2010,177238796,117,The A-Team,6.2,1737
21000000,9576,8.451188,1982,177200000,116,Tootsie,6.9,429
40000000,9386,12.637158,1993,176997168,128,In the Line of Fire,6.8,392
80000000,9535,7.634017,1999,176885658,103,Analyze This,6.4,512
70000000,10808,7.906683,2001,176104344,87,Dr. Dolittle 2,4.9,422
60000000,9654,13.995044,2003,176070171,110,The Italian Job,6.6,1949
45000000,7350,9.070643,2007,175372502,97,The Bucket List,7,1138
40000000,324786,21.037699,2016,175302354,140,Hacksaw Ridge,7.8,3294
19000000,7442,8.560694,1991,174999005,99,Sleeping with the Enemy,6.1,228
163000000,49849,10.958669,2011,174822325,119,Cowboys & Aliens,5.4,2054
30000000,120467,14.442048,2014,174600318,99,The Grand Budapest Hotel,8,4644
90000000,76285,10.338222,2013,174578751,106,Percy Jackson: Sea of Monsters,5.9,1685
35000000,109431,7.321172,2013,173965010,111,Identity Thief,5.6,1667
30000000,9600,7.978985,2000,173959438,98,Big Momma's House,5.6,514
40000000,49530,10.324613,2011,173930596,109,In Time,6.7,3512
10000000,194,12.879381,2001,173921954,122,AmÃ©lie,7.8,3403
50000000,109443,7.600751,2013,173649015,119,Anchorman 2: The Legend Continues,6,940
37000000,312221,33.449723,2015,173567581,133,Creed,7.3,1963
32000000,10719,8.754132,2003,173398518,97,Elf,6.4,1007
45000000,346685,10.217291,2016,173185859,112,The Girl on the Train,6.2,1837
14000000,4232,13.326443,1996,173046663,111,Scream,7,1520
79000000,2289,9.645543,2003,173013509,154,Cold Mountain,6.7,545
175000000,2698,9.156877,2007,173000000,96,Evan Almighty,5.3,1194
0,415214,35.972581,2016,173000000,140,Operation Mekong,6.8,30
92000000,855,10.064446,2001,172989651,144,Black Hawk Down,7.2,1832
65000000,9021,5.205729,2002,172855065,104,The Santa Clause 2,5.5,303
24000000,4233,11.264845,1997,172363301,120,Scream 2,6.1,856
42000000,5966,15.725542,2004,171963386,90,Along Came Polly,5.8,795
70000000,19899,15.152577,2009,171844840,113,Couples Retreat,5.3,601
60000000,8916,16.025625,1998,171757863,83,Antz,6,1320
25000000,6977,15.565484,2007,171600000,122,No Country for Old Men,7.7,3083
40000000,324552,49.247505,2017,171539887,122,John Wick: Chapter 2,6.7,2924
20000000,7520,9.270831,1988,171504781,104,Cocktail,5.7,330
50000000,2022,6.674356,2002,171269535,96,Mr. Deeds,5.6,660
70000000,395,12.636205,2004,171183863,101,AVP: Alien vs. Predator,5.6,1241
90000000,686,14.374866,1997,171120329,150,Contact,7.2,1338
100000000,1372,12.477872,2006,170877916,143,Blood Diamond,7.4,2344
25000000,7191,12.868098,2008,170764026,85,Cloverfield,6.4,2297
100000000,27581,12.536621,2010,170432927,107,The Other Guys,6.1,1406
45000000,2636,10.388183,1994,170362582,110,The Specialist,5.5,317
60000000,9384,10.776138,2004,170268750,101,Starsky & Hutch,5.6,661
50000000,4380,9.082538,2004,170128460,107,Shall We Dance?,5.9,308
35000000,9029,10.054226,2008,170000000,99,What Happens in Vegas,5.8,949
120000000,10996,9.274909,2002,169956806,78,Stuart Little 2,5.4,632
80000000,38317,11.341084,2011,169852759,102,Zookeeper,5.3,509
40000000,100042,15.402597,2014,169837010,110,Dumb and Dumber To,5.4,1140
110000000,315837,68.726676,2017,169801921,107,Ghost in the Shell,5.9,2547
150000000,1267,10.529576,2007,169332978,95,Meet the Robinsons,6.7,787
100000000,11688,12.297375,2000,169327687,78,The Emperor's New Groove,7.2,1544
29500000,63,12.297305,1995,168840000,129,Twelve Monkeys,7.4,2470
55000000,11321,21.708267,2008,168167691,123,Seven Pounds,7.5,2092
120000000,166424,17.246484,2015,167977596,100,Fantastic Four,4.4,2322
100000000,44048,12.697059,2010,167805466,98,Unstoppable,6.3,1193
20000000,9472,11.967379,2004,167722310,92,DodgeBall: A True Underdog Story,6.2,1009
155000000,1966,13.498641,2004,167298192,175,Alexander,5.6,957
7000000,77930,8.732425,2012,167221571,110,Magic Mike,6.1,1062
44000000,819,9.198283,1996,165615285,147,Sleepers,7.3,729
40000000,296098,13.707888,2015,165478348,141,Bridge of Spies,7.2,2633
37000000,9880,7.387171,2001,165335153,115,The Princess Diaries,6.5,1063
60000000,9334,9.488117,2002,165333180,92,The Scorpion King,5.3,802
45000000,64328,10.214369,2011,165184237,103,The Muppets,6.5,509
115000000,290595,17.260203,2016,164602163,114,The Huntsman: Winter's War,6,1575
160000000,1639,11.268531,1997,164508066,121,Speed 2: Cruise Control,4.1,439
60000000,10708,6.504927,2003,164433867,92,Daddy Day Care,5.6,526
70000000,6068,18.324219,1998,164000000,98,Six Days Seven Nights,5.6,343
10000000,214,14.938035,2006,163876815,108,Saw III,6.1,1104
135000000,82,11.72545,2006,163794509,134,Miami Vice,5.7,494
80000000,12193,7.210383,2008,163733697,88,Four Christmases,5.3,337
37000000,4944,13.206799,2008,163720069,96,Burn After Reading,6.5,1251
150000000,1724,19.125537,2008,163712074,114,The Incredible Hulk,6.1,3086
25000000,22947,8.338562,2009,163670000,109,Up in the Air,6.7,1246
30000000,10228,7.556826,1998,163644662,75,PokÃ©mon: The First Movie: Mewtwo Strikes Back,6.7,336
65000000,227306,10.543955,2014,163442937,137,Unbroken,7.3,1437
60000000,8645,6.22229,2008,163403799,91,The Happening,4.9,968
72500000,9718,6.936688,2006,162966177,116,Talladega Nights: The Ballad of Ricky Bobby,6.2,497
126000000,1635,11.443647,2005,162949164,136,The Island,6.5,1813
63000000,1852,13.332102,2006,162945894,128,World Trade Center,5.9,461
80000000,179,12.047671,2005,162944923,128,The Interpreter,6.2,400
90000000,8204,11.133784,2008,162839667,95,The Spiderwick Chronicles,6.3,593
90000000,333484,13.809622,2016,162360636,132,The Magnificent Seven,5.9,2358
85000000,1904,7.680762,2005,162242962,145,Memoirs of a Geisha,7.3,670
60000000,343611,15.60562,2016,162146076,118,Jack Reacher: Never Go Back,5.3,1843
65000000,345,13.268484,1999,162091208,159,Eyes Wide Shut,7.1,1266
70000000,8078,15.57784,1997,162000000,109,Alien: Resurrection,5.9,1388
27000000,51876,12.114955,2011,161849455,105,Limitless,7.1,3888
40000000,4234,9.738371,2000,161834276,116,Scream 3,5.7,749
7000000,253,9.773768,1973,161777836,121,Live and Let Die,6.4,540
31000000,87502,10.973822,2012,161772375,138,Flight,6.5,2449
90000000,2112,9.112008,1999,161626121,100,Payback,6.7,557
50000000,10320,16.15818,2005,161451538,110,The Ring Two,5.5,646
70000000,117263,10.978188,2013,161025640,120,Olympus Has Fallen,6.2,3010
14000000,2604,13.617646,1989,161001698,145,Born on the Fourth of July,6.7,403
14000000,201703,1.36737,1997,161001698,93,Love's Deadly Triangle: The Texas Cadet Murder,5,2
6000000,19610,2.447359,1976,161000000,139,A Star Is Born,5.7,22
30000000,4476,12.199047,1994,160638883,133,Legends of the Fall,7.2,636
50000000,216282,9.092925,2014,160602194,89,Into the Storm,5.8,829
40000000,9486,8.739991,2003,160583018,88,Johnny English,6,875
85000000,11253,11.928661,2008,160388063,120,Hellboy II: The Golden Army,6.5,1555
30000000,6557,10.342202,2008,160259319,111,27 Dresses,6.1,1013
70000000,52520,12.345348,2012,160112671,88,Underworld: Awakening,6.1,1885
45000000,58233,10.668658,2011,160078586,101,Johnny English Reborn,6,1026
36000000,36670,10.231985,1983,160000000,134,Never Say Never Again,5.8,348
50000000,8077,17.126768,1992,159773545,114,AlienÂ³,6.2,1664
5500000,9277,12.016821,1973,159616327,129,The Sting,7.9,639
26500000,128,17.166725,1997,159375308,134,Princess Mononoke,8.2,2041
60000000,4824,11.131917,1997,159330280,124,The Jackal,6.1,536
30000000,41233,9.111782,2010,159291809,107,Step Up 3D,6.6,595
80000000,11228,11.995799,1996,159212469,115,Daylight,5.8,385
14000000,33,10.942149,1992,159157447,131,Unforgiven,7.7,1133
57000000,9739,11.626116,1993,159055768,115,Demolition Man,6.4,1018
40000000,187,15.010525,2005,158733820,124,Sin City,7.2,2755
43000000,136795,12.706403,2013,158674180,117,The Heat,6.5,1595
85000000,9615,2.238808,2006,158468292,104,The Fast and the Furious: Tokyo Drift,6.1,1749
58000000,257445,12.365292,2015,158162788,103,Goosebumps,6.2,1022
60000000,2119,7.046753,1990,157920733,107,Days of Thunder,5.9,359
47000000,55779,12.912491,2011,157887643,92,Final Destination 5,5.9,892
53000000,8963,8.657365,1995,157387195,116,Crimson Tide,7,508
80000000,20504,14.39853,2010,157107755,118,The Book of Eli,6.6,2207
9900000,300669,25.869883,2016,157100845,88,Don't Breathe,6.7,1830
65000000,59962,12.366641,2012,156974557,103,This Means War,5.9,1411
36000000,365222,8.970494,2015,156844753,105,Ip Man 3,6.5,384
30000000,6023,10.304881,2007,156835339,126,P.S. I Love You,7,1011
25000000,322,12.602438,2003,156822020,138,Mystic River,7.6,1473
35000000,8845,9.918269,1992,156563139,103,Under Siege,6.1,405
95000000,1996,13.076349,2003,156505388,117,Lara Croft Tomb Raider: The Cradle of Life,5.5,1443
32000000,709,11.137888,1989,156167015,133,Licence to Kill,5.9,549
44000000,273248,20.328822,2015,155760117,167,The Hateful Eight,7.6,4405
24000000,1246,11.697604,2006,155721132,102,Rocky Balboa,6.5,858
35000000,18126,6.332878,2009,155545279,102,Hannah Montana: The Movie,6,465
100000000,2655,9.500497,2000,155464351,130,What Lies Beneath,6.3,504
50000000,13811,9.806904,2009,155446362,121,Knowing,5.9,1528
44000000,302946,13.465656,2016,155160045,128,The Accountant,6.9,2121
54000000,36586,17.05064,2002,155010032,117,Blade II,6.3,1556
70000000,152760,11.132411,2014,154984035,118,The Monuments Men,5.8,1545
70000000,1125,7.739633,2006,154937680,134,Dreamgirls,6.6,292
55000000,7303,7.291939,2002,154906693,105,Maid in Manhattan,5.6,493
14000000,864,8.30721,1993,154864401,98,Cool Runnings,6.8,510
43000000,4379,6.328385,2005,154749918,101,Monster-in-Law,5.6,413
70000000,9833,7.682562,2004,154648887,143,The Phantom of the Opera,7,448
37000000,23168,13.081203,2010,154026136,125,The Town,7,1516
25000000,168530,9.895752,2014,153997819,99,Ride Along,6.1,867
50100000,256591,10.035362,2015,153962963,105,Focus,6.7,2588
20000000,1634,5.990572,1993,153698625,112,Free Willy,6,429
38000000,11595,6.938921,1990,153518974,95,Another 48 Hrs.,5.8,205
11000000,927,11.333125,1984,153083102,106,Gremlins,6.9,1629
57000000,1813,10.920124,1997,152944660,144,The Devil's Advocate,7.2,1414
75000000,59108,7.762917,2011,152930623,104,Tower Heist,5.8,945
4000000,215,15.399863,2005,152925093,92,Saw II,6.3,1288
25000000,392,8.9256,2000,152500343,121,Chocolat,6.8,979
30000000,707,12.840798,1985,152427960,131,A View to a Kill,6,515
75000000,2924,9.883727,1991,152368585,137,Backdraft,6.4,360
40000000,1645,13.309013,1996,152266007,149,A Time to Kill,7,522
55000000,35056,8.443736,2010,152263880,97,Date Night,5.9,1148
30000000,393,21.533072,2004,152159461,136,Kill Bill: Vol. 2,7.7,4061
32000000,9294,5.575992,1996,152036382,123,Phenomenon,6.2,328
50000000,10329,7.260574,1995,152022101,109,Congo,5,214
50000000,13885,10.038401,2007,152000000,116,Sweeney Todd: The Demon Barber of Fleet Street,7,1745
15000000,208134,8.000867,2013,151831537,92,Bad Grandpa,6,688
18000000,2280,9.562292,1988,151668774,104,Big,6.9,1022
73000000,9481,8.884406,1999,151493655,118,The Bone Collector,6.5,843
50000000,218836,7.579855,2014,151165787,83,Planes: Fire & Rescue,5.8,286
40000000,7461,7.001645,2008,151161491,90,Vantage Point,6.3,731
30000000,59436,11.43256,2011,151119219,94,Midnight in Paris,7.4,2049
175000000,64686,14.88937,2013,150962475,119,47 Ronin,5.9,1357
23000000,8328,7.667579,2008,150816700,98,Step Up 2: The Streets,6.5,658
140000000,205584,13.337707,2016,150680864,127,Gods of Egypt,5.2,1303
35000000,50544,10.009007,2011,150483765,109,Friends with Benefits,6.5,2306
130000000,65759,9.141045,2011,150406466,100,Happy Feet Two,5.8,381
50000000,9208,14.957626,1996,150270147,108,Broken Arrow,5.7,459
100000000,18487,15.09911,2009,150166126,106,The Taking of Pelham 1 2 3,6.2,971
46000000,199,8.808497,1996,150000000,111,Star Trek: First Contact,7,671
10000000,351694,3.759301,2015,150000000,89,Monkey King: Hero Is Back,7.5,58
60000000,2275,14.039655,1999,149705852,116,The General's Daughter,6.1,209
79000000,71880,6.620033,2011,149673788,91,Jack and Jill,4,619
0,257343,1.590383,2014,149521495,117,Recep Ä°vedik 4,6.5,15
40000000,193756,10.855502,2013,149295601,121,Lone Survivor,7.4,1549
20000000,14405,9.569765,2008,149281606,91,Beverly Hills Chihuahua,4.9,217
51000000,2123,9.95456,2000,149270999,116,Me  Myself & Irene,6.1,956
57000000,71676,9.421301,2011,149217355,95,Ghost Rider: Spirit of Vengeance,4.7,1163
85000000,9408,11.526339,2007,149044513,85,Surf's Up,5.9,616
55000000,9374,11.017417,1992,149022650,104,Death Becomes Her,6.3,655
4900000,345911,11.494907,2016,148868835,81,Lights Out,6.3,1174
45000000,7737,3.009134,2007,148412065,94,Resident Evil: Extinction,6.1,1308
87000000,4464,7.851669,2003,148336445,141,Seabiscuit,6.8,219
35000000,10054,9.576745,2001,147934180,88,Spy Kids,5.5,893
22000000,13680,9.627676,2007,147880543,110,The Game Plan,6,434
57000000,6073,9.958406,2001,147845033,123,The Mexican,5.8,453
25000000,41630,8.88057,2011,147780440,107,No Strings Attached,6.1,1367
32000000,45612,9.796962,2011,147332697,93,Source Code,7.1,2752
14500000,454,11.774061,1996,147298761,120,Romeo + Juliet,6.7,1406
0,11806,9.322717,1992,147214049,87,Beethoven,5.6,425
102000000,9705,9.646208,2001,147080413,99,Swordfish,6.1,946
90000000,274854,13.412445,2015,146936910,106,The Last Witch Hunter,5.7,1345
15000000,665,14.319743,1959,146900000,212,Ben-Hur,7.5,660
15000000,132232,16.018525,2013,146497771,100,Mama,6,1452
15000000,873,11.573562,1985,146292009,154,The Color Purple,7.7,345
4500000,9336,8.354488,1984,146198896,96,Police Academy,6.5,614
175000000,274857,44.251369,2017,146175066,126,King Arthur: Legend of the Sword,6.5,1506
40000000,11172,7.196688,2007,145896422,96,Music and Lyrics,6.2,569
7500000,403,10.703677,1989,145793296,99,Driving Miss Daisy,7,358
80000000,11544,18.469238,2002,145771527,85,Lilo & Stitch,7.1,1371
37000000,51739,8.636052,2010,145570827,94,The Secret World of Arrietty,7.4,701
15000000,76726,12.47441,2012,145000000,84,Chronicle,6.6,1965
50000000,46529,9.388376,2011,144492830,109,I Am Number Four,5.9,1606
19000000,8643,10.966015,2005,144216468,122,The Exorcism of Emily Rose,6.3,675
40000000,1907,14.430311,2000,144056873,119,The Beach,6.3,1271
85000000,9986,10.254314,2006,144000000,97,Charlotte's Web,5.8,300
65000000,294272,12.189941,2016,143695338,102,Pete's Dragon,6.2,697
92000000,1535,18.186839,2001,143049560,126,Spy Game,6.8,592
90000000,297,14.026744,1998,142940100,178,Meet Joe Black,6.9,1174
50000000,50646,10.246173,2011,142851197,118,Crazy  Stupid  Love.,7,2522
5000000,82990,6.188286,2012,142817992,95,Paranormal Activity 4,5.2,574
75000000,1656,8.940007,2005,142400065,129,The Legend of Zorro,5.9,909
100000000,305470,23.247298,2017,142337240,124,Power Rangers,6.3,1321
56000000,62838,6.948818,2011,142044638,118,New Year's Eve,5.7,744
18000000,8835,12.769371,2001,141774679,96,Legally Blonde,6.2,908
0,9513,7.217377,2006,141702264,78,Garfield: A Tail of Two Kitties,5.1,477
40000000,4970,10.939066,2003,141591324,98,Gothika,5.8,643
19000000,9737,9.262184,1995,141407024,118,Bad Boys,6.5,1729
45000000,4248,10.869056,2001,141220678,83,Scary Movie 2,5.4,1019
5500000,660,10.517835,1965,141195658,130,Thunderball,6.5,572
40000000,9889,12.520688,2001,141069860,114,Shallow Hal,5.7,764
55000000,8818,6.709803,1996,141047179,134,Evita,5.9,122
2700000,8469,7.525382,1978,141000000,109,Animal House,7,420
90000000,4477,10.675073,1997,140807547,107,The Devil's Own,5.9,300
35000000,271718,17.310647,2015,140795793,125,Trainwreck,5.9,1193
28000000,562,16.640522,1988,140767956,131,Die Hard,7.5,4005
19000000,223702,17.56963,2016,140705322,83,Sausage Party,5.6,2310
33000000,85446,7.859968,2012,140470746,99,Step Up Revolution,6.7,679
75000000,8656,11.644633,1998,140464664,120,Deep Impact,5.9,870
12000000,334543,17.085145,2016,140302754,118,Lion,8,1699
75000000,9297,15.402378,2006,140175006,91,Monster House,6.3,912
30000000,11836,11.213712,2004,140161792,87,The SpongeBob SquarePants Movie,6.7,593
0,1049,4.359884,1993,140081992,109,Sommersby,6,82
80000000,41216,17.674048,2010,140073390,97,Legend of the Guardians: The Owls of Ga'Hoole,6.5,715
777000,838,9.188584,1973,140000000,110,American Graffiti,6.9,330
53000000,9444,11.911173,1997,139804348,94,Anastasia,7.4,1481
10000000,663,12.233863,2007,139352633,93,Saw IV,5.9,938
35000000,152,8.277765,1979,139000000,132,Star Trek: The Motion Picture,6.2,541
6000000,792,18.206972,1986,138530565,120,Platoon,7.5,1236
40000000,11565,7.622875,2006,138259062,99,Big Momma's House 2,5.4,376
0,2383,4.158572,1988,138241022,94,The Bear,6.9,85
60000000,11259,7.472753,1992,137783840,140,Far and Away,6.3,294
60000000,1265,8.460206,2007,137587063,96,Bridge to Terabithia,7,1146
60000000,39538,8.244359,2011,137551594,106,Contagion,6.2,1351
85000000,9593,9.434006,1993,137298489,130,Last Action Hero,6.1,725
75000000,8834,14.261798,1997,136982834,135,Conspiracy Theory,6.5,440
45000000,9360,14.386089,1997,136885767,89,Anaconda,4.8,624
10000000,74534,9.23046,2011,136836156,124,The Best Exotic Marigold Hotel,6.9,468
54000000,242,17.185349,1990,136766062,162,The Godfather: Part III,7.1,1589
30000000,10637,6.587726,2000,136706683,113,Remember the Titans,7.4,835
17000000,193893,15.962793,2014,136621271,104,Let's Be Cops,6.4,1234
2200000,9062,6.127903,1970,136400000,99,Love Story,6.6,123
20000000,16996,11.362762,2009,136267476,102,17 Again,6.1,1388
80000000,2157,12.000579,1998,136159423,130,Lost in Space,5,395
20000000,41439,16.626655,2010,136150434,90,Saw: The Final Chapter,5.8,758
40000000,27573,6.715263,2010,136000000,110,The Bounty Hunter,5.6,878
20000000,14873,10.605851,2003,135680000,72,The Jungle Book 2,5.6,278
70000000,2270,14.784525,2007,135560026,127,Stardust,7.2,1215
25000000,1164,12.60853,2006,135330182,143,Babel,6.9,1083
30000000,9559,8.040589,1993,135130999,138,A Perfect World,7.2,376
16500000,4584,10.673167,1995,135000000,136,Sense and Sensibility,7.2,364
70000000,33909,9.819864,2010,134748021,133,Wall Street: Money Never Sleeps,5.8,504
28000000,137093,9.157369,2013,134402450,105,Last Vegas,6.4,813
31000000,9475,14.505987,1992,134095253,157,Scent of a Woman,7.3,763
30000000,12599,7.554848,1999,133949270,84,PokÃ©mon: The Movie 2000,6.4,201
65000000,196867,13.275529,2014,133821816,119,Annie,6,472
25000000,9255,13.482371,1993,133752825,86,Hot Shots! Part Deux,6.2,463
105000000,257088,7.291872,2015,133718711,114,Point Break,5.5,795
15000000,74643,11.440948,2011,133432856,100,The Artist,7.3,1075
28000000,318846,13.143061,2015,133346506,130,The Big Short,7.3,2679
24000000,168,12.596956,1986,133000000,119,Star Trek IV: The Voyage Home,6.9,490
97250400,2395,9.671944,2008,132900000,116,Asterix at the Olympic Games,5,486
40000000,97630,9.649303,2012,132820716,157,Zero Dark Thirty,6.7,1723
20000000,10678,5.762343,2003,132675402,105,Bringing Down the House,5.4,191
54000000,752,20.214422,2006,132511035,132,V for Vendetta,7.7,4562
75000000,52451,6.303466,2011,132274484,110,The Three Musketeers,5.6,945
50000000,1427,10.297304,2006,132180323,147,Perfume: The Story of a Murderer,7.1,1198
61000000,136400,13.336512,2013,131940411,109,2 Guns,6.6,1611
70000000,978,11.483493,1997,131457682,136,Seven Years in Tibet,7,644
85000000,9722,9.276085,2005,131426169,102,Bewitched,4.8,463
35000000,1584,17.95142,2003,131282949,108,School of Rock,6.8,1454
45000000,36647,15.043454,1998,131183530,120,Blade,6.5,1950
30000000,48138,14.443599,2011,130786397,113,Unknown,6.5,1288
102000000,83542,13.494246,2012,130482868,172,Cloud Atlas,6.6,3031
54000000,1819,8.570085,2006,130431368,108,You  Me and Dupree,5.4,421
70000000,612,9.668761,2005,130358911,164,Munich,7,706
70000000,9509,9.635691,2004,130293714,146,Man on Fire,7.3,1583
60000000,9279,7.898202,1996,129832389,89,Jingle All the Way,5.5,583
0,2623,7.936216,1982,129795554,124,An Officer and a Gentleman,6.8,219
40000000,24803,8.142089,2009,129540499,123,Julie & Julia,6.6,579
45000000,1577,7.850797,2004,129394835,94,Resident Evil: Apocalypse,6.1,1286
30000000,4347,8.913338,2007,129266061,123,Atonement,7.4,1075
60000000,9641,7.101422,2005,129181830,94,Cheaper by the Dozen 2,5.8,542
17000000,10625,11.454835,2004,129042871,97,Mean Girls,6.9,2401
27000000,245,10.956665,2002,129000000,101,About a Boy,6.6,627
65000000,36648,18.860681,2004,128905366,123,Blade: Trinity,5.7,1276
65000000,5551,7.45761,2000,128884132,130,Space Cowboys,6.3,407
40000000,1213,11.65502,1999,128798265,139,The Talented Mr. Ripley,7.1,790
54000000,9327,9.651581,1996,128769345,95,The Nutty Professor,5.4,717
31000000,606,14.004074,1985,128499205,161,Out of Africa,7,290
50000000,6877,9.438013,2006,128406887,97,Failure to Launch,5.5,407
150000000,266647,11.30428,2015,128388320,111,Pan,5.9,979
65000000,12133,8.579638,2008,128107642,98,Step Brothers,6.5,1084
60000000,1965,9.430812,1998,128038368,107,A Perfect Murder,6.3,320
0,10326,5.050509,1992,128000000,102,Forever Young,6,258
55000000,1729,6.997601,2008,127906624,104,The Forbidden Kingdom,6.3,476
50200000,38050,9.420301,2011,127869379,106,The Adjustment Bureau,6.5,1677
80341000,12289,11.867516,2008,127814609,150,Red Cliff,7.1,207
60000000,9038,9.149612,2007,127766650,116,The Heartbreak Kid,5.7,414
17000000,65086,8.896679,2012,127730736,95,The Woman in Black,6.1,1237
62000000,3536,7.879924,2000,127666415,116,U-571,6.1,345
55000000,6520,15.178338,1995,127600435,134,First Knight,5.9,319
8000000,1667,9.435123,2005,127392239,80,March of the Penguins,6.9,371
0,11006,7.68372,1977,126737428,96,Smokey and the Bandit,6.8,197
53000000,22803,16.639047,2009,126690726,109,Law Abiding Citizen,7.2,1522
40000000,240832,36.447603,2014,126546825,89,Lucy,6.3,6048
80000000,77951,8.883866,2013,126546518,87,Walking With Dinosaurs,5.2,136
0,1552,8.09806,1989,126297830,124,Parenthood,6.4,177
40000000,34851,9.034929,2010,126248813,107,Predators,6,1231
35000000,2118,10.989442,1997,126216940,138,L.A. Confidential,7.7,1340
40000000,225886,27.470696,2014,126069509,97,Sex Tape,5.2,1733
32000000,109414,11.414048,2013,126041322,107,This Is the End,6.2,2394
40000000,278924,14.288577,2016,125729635,99,Mechanic: Resurrection,5.3,1236
4000000,10246,12.650546,1981,125728258,94,Porky's,6.1,185
17000000,3597,7.417157,1997,125586134,100,I Know What You Did Last Summer,5.6,698
110000000,80274,12.500305,2013,125537191,114,Ender's Game,6.6,2354
15000000,1368,14.778884,1982,125212904,93,First Blood,7.2,1523
45000000,10327,7.288046,2003,124914842,95,Legally Blonde 2: Red  White & Blonde,5.2,386
2500000,658,13.78884,1964,124881062,110,Goldfinger,7.2,1005
40000000,323675,9.420931,2016,124827316,102,Ride Along 2,6.1,567
40000000,1677,10.603762,2004,124731534,152,Ray,7.2,481
60000000,14836,16.639915,2009,124596398,100,Coraline,7.3,1432
48000000,913,10.961226,1999,124305181,113,The Thomas Crown Affair,6.7,349
25000000,50014,7.486118,2011,124272124,146,The Help,7.9,1966
13000000,801,9.023282,1987,123922370,121,Good Morning  Vietnam,7.1,658
80000000,2135,8.918134,2002,123729176,96,The Time Machine,5.8,644
15000000,266856,11.85302,2014,123726688,123,The Theory of Everything,7.8,3403
40000000,232672,10.395472,2014,123494610,117,Blended,6.6,1028
15000000,1165,7.904371,2006,123384128,103,The Queen,6.8,344
84000000,12107,6.671316,2000,123307945,106,Nutty Professor II: The Klumps,4.7,338
18000000,11003,8.884035,1998,123306987,95,The Wedding Singer,6.5,603
38000000,309302,6.542647,2015,123205624,116,Wolf Totem,6.4,137
70000000,587,14.739983,2003,122919055,125,Big Fish,7.6,2064
50000000,107846,14.191611,2013,122915111,115,Escape Plan,6.7,1688
13000000,6844,11.14704,1956,122700000,220,The Ten Commandments,7.5,358
25000000,11096,6.102059,2005,122644820,101,Hide and Seek,6.1,455
80000000,9023,16.724836,2002,122563539,83,Spirit: Stallion of the Cimarron,7.4,870
14800000,264999,8.76993,2015,122513057,115,Magic Mike XXL,6.2,716
25000000,11283,9.806554,2005,122489822,97,Nanny McPhee,6.4,742
80000000,19959,16.211937,2009,122444772,89,Surrogates,5.9,1219
38000000,6283,6.456233,1997,122417389,98,MouseHunt,6.2,297
60000000,22954,9.109838,2009,122233971,134,Invictus,7,1150
10700000,609,11.776326,1982,122200000,114,Poltergeist,7.1,811
18000000,9312,10.870138,1995,122195920,101,Mortal Kombat,5.4,452
46000000,146233,11.96262,2013,122126687,153,Prisoners,7.9,3183
100000000,10601,8.98628,2003,121975011,113,Peter Pan,6.9,671
55000000,2320,13.106291,1996,121969216,133,Executive Decision,5.8,261
110000000,296524,13.1984,2016,121790373,107,Deepwater Horizon,6.5,1478
20000000,8872,10.180776,1992,121697323,94,Wayne's World,6.5,738
65000000,300168,5.462048,2015,121545703,127,Dragon Blade,5.9,146
20000000,8363,16.205105,2007,121463226,113,Superbad,7,2152
105000000,563,14.412644,1997,121214377,129,Starship Troopers,6.7,1584
28000000,4348,14.439083,2005,121147947,135,Pride & Prejudice,7.8,1406
80000000,15384,7.309903,2009,121059225,136,Red Cliff Part II,7.1,110
40000000,9036,13.876881,2006,120455994,120,Eight Below,6.7,553
15000000,941,13.183804,1987,120207127,110,Lethal Weapon,7,1367
40000000,1579,7.735233,2006,120175290,139,Apocalypto,7.3,1252
50000000,74465,10.563152,2011,120081841,124,We Bought a Zoo,6.5,928
35000000,423,14.811594,2002,120072577,150,The Pianist,8.1,1927
38000000,193,8.105708,1994,120000000,118,Star Trek: Generations,6.4,461
13000000,297222,12.58752,2014,120000000,153,PK,7.7,262
42000000,1375,14.007329,1990,119946358,104,Rocky V,5.3,688
60000000,11775,13.469862,2003,119940815,100,Intolerable Cruelty,5.8,400
25000000,88042,11.746053,2012,119772232,104,Parental Guidance,5.8,212
16000000,9285,8.00158,2000,119754278,93,Road Trip,5.9,550
